schema_version,candidate_id,run_id,candidate_status,source_name,source_type,source_tier,title,publication_or_organisation,publication_date_text,url,canonical_url,external_id,narrative_type,secondary_role,australian_relation,humanoid_basis,source_label,location_text,location_role,ethics_review_status,cultural_sensitivity,acceptance_decision,rejection_reason,evidence_summary,raw_metadata_json,created_at,updated_at,latitude,longitude,location_precision,geocode_source,geocode_verification_status,coordinate_evidence_note,duplicate_check_status,quality_class,access_date,publicness_status,rights_access_status
2.0.0,1462,collection_sprint_20260622_002,duplicate,Wikisource,public_domain_transcribed_book,A,Daramulun in Initiation Ceremonies,Native Tribes of South-East Australia; A. W. Howitt,1904,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9,sprint-wikisource-southeast:ntsea-ch9:daramulun:002,spirit_person_narrative,source_grounded_section_record,South-east Australian public-domain ethnographic text.,explicit_supernatural_or_anomalous_person_form_agent,Daramulun,South-Eastern Australia,cultural_association_region,public_context_reviewed,moderate,not_accepted,duplicate_canonical_url,"​1. Gurama, that is, ""a hole,"" otherwise ""a grave."" At it one of the medicine-men dances the magical dance peculiar to these ceremonies, in which he squats down near to the ground while dancing, moving his legs alternately from one side to the other, at the same time swinging his arms perpendicularly in front of his body. He seems possessed by a sort of frenzy while doing this, and apparently brings up from within himself and exhibits between his teeth the Joïa peculiar either to himself or to the object exhibited or sung. In the case of the Guraua, the Joïa is a quartz crystal, which is considered to be one of the most deadly of.","{""chapter"": ""Initiation Ceremonies"", ""evidence_sha256"": ""311d129e5a636bfa89f8c0a0c7f7f247fee1009a7f18bc65fae94b629cfe0c39"", ""route_id"": ""sprint_wikisource_southeast_exact_texts"", ""scope_classifier"": ""term_and_person_form_gate_v1"", ""section_id"": ""ntsea-ch9"", ""source_family"": ""structured_public_domain_books""}",2026-06-22T04:54:26+00:00,2026-06-22T04:54:26+00:00,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,2026-06-22,public_domain_public_web,public_access_text_available
2.0.0,1463,collection_sprint_20260622_002,duplicate,Wikisource,public_domain_transcribed_book,A,Daramulun in Initiation Ceremonies,Native Tribes of South-East Australia; A. W. Howitt,1904,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9,sprint-wikisource-southeast:ntsea-ch9:daramulun:003,spirit_person_narrative,source_grounded_section_record,South-east Australian public-domain ethnographic text.,explicit_supernatural_or_anomalous_person_form_agent,Daramulun,South-Eastern Australia,cultural_association_region,public_context_reviewed,moderate,not_accepted,duplicate_canonical_url,"4. Daramulun. A figure the size, or more than the size, of life is made of earth in relief representing a man in the act of dancing the magic dance, and surrounded by the implements and weapons of the Yuin. These were, it is said, invented by Daramulun, and given by him to their fathers. Round this all the medicine-men dance, shouting ​the name of Daramulun, and each producing his special Joïa; amongst others, one looked like a black membrane, and another was, to all appearances, a piece of one of the lesser intestines of some small animal, which the Gommera let hang from, and then withdrew into, his mouth.","{""chapter"": ""Initiation Ceremonies"", ""evidence_sha256"": ""d8c65056b6bec99acfe3b4a42c067fb650de004c5ebe28508e68f0282569ddaa"", ""route_id"": ""sprint_wikisource_southeast_exact_texts"", ""scope_classifier"": ""term_and_person_form_gate_v1"", ""section_id"": ""ntsea-ch9"", ""source_family"": ""structured_public_domain_books""}",2026-06-22T04:54:26+00:00,2026-06-22T04:54:26+00:00,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,2026-06-22,public_domain_public_web,public_access_text_available
2.0.0,1464,collection_sprint_20260622_002,duplicate,Wikisource,public_domain_transcribed_book,A,Daramulun in Initiation Ceremonies,Native Tribes of South-East Australia; A. W. Howitt,1904,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9,sprint-wikisource-southeast:ntsea-ch9:daramulun:004,spirit_person_narrative,source_grounded_section_record,South-east Australian public-domain ethnographic text.,explicit_supernatural_or_anomalous_person_form_agent,Daramulun,South-Eastern Australia,cultural_association_region,public_context_reviewed,moderate,not_accepted,duplicate_canonical_url,"The men having joined the boys with their bundles, they all move along the path, and at each stage the medicine-men go through their magical performances. The Kabos explain everything to their boys, and also tell them about Daramulun, warning them never to mention these things to women or children.","{""chapter"": ""Initiation Ceremonies"", ""evidence_sha256"": ""189897067805768cd778eecd847d8983cd8791ad577e3c2bf8058e7ec9322818"", ""route_id"": ""sprint_wikisource_southeast_exact_texts"", ""scope_classifier"": ""term_and_person_form_gate_v1"", ""section_id"": ""ntsea-ch9"", ""source_family"": ""structured_public_domain_books""}",2026-06-22T04:54:26+00:00,2026-06-22T04:54:26+00:00,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,2026-06-22,public_domain_public_web,public_access_text_available
2.0.0,1465,collection_sprint_20260622_002,duplicate,Wikisource,public_domain_transcribed_book,A,Daramulun in Initiation Ceremonies,Native Tribes of South-East Australia; A. W. Howitt,1904,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9,sprint-wikisource-southeast:ntsea-ch9:daramulun:005,spirit_person_narrative,source_grounded_section_record,South-east Australian public-domain ethnographic text.,explicit_supernatural_or_anomalous_person_form_agent,Daramulun,South-Eastern Australia,cultural_association_region,public_context_reviewed,moderate,not_accepted,duplicate_canonical_url,"This having been done, the men closed rapidly and closely round the women and children so as to crowd them together; and, having done so, shouted ""Wah!"" and raised their boomerangs and boughs to the sky. This is the gesture signifying ""the great master"" (Biamban), whose true but secret name of Daramulun it is not lawful to utter, excepting at the ceremonies, on the initiation ground.","{""chapter"": ""Initiation Ceremonies"", ""evidence_sha256"": ""1289585cb77c7793102e28602e3e824e313c9a5414b619eb40a05006f06eefad"", ""route_id"": ""sprint_wikisource_southeast_exact_texts"", ""scope_classifier"": ""term_and_person_form_gate_v1"", ""section_id"": ""ntsea-ch9"", ""source_family"": ""structured_public_domain_books""}",2026-06-22T04:54:26+00:00,2026-06-22T04:54:26+00:00,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,2026-06-22,public_domain_public_web,public_access_text_available
2.0.0,1466,collection_sprint_20260622_002,duplicate,Wikisource,public_domain_transcribed_book,A,Bunjil in Initiation Ceremonies,Native Tribes of South-East Australia; A. W. Howitt,1904,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9,sprint-wikisource-southeast:ntsea-ch9:bunjil:006,spirit_person_narrative,source_grounded_section_record,South-east Australian public-domain ethnographic text.,explicit_supernatural_or_anomalous_person_form_agent,Bunjil,South-Eastern Australia,cultural_association_region,public_context_reviewed,moderate,not_accepted,duplicate_canonical_url,"From here we marched slowly up the mountain side, until at another little level a third halt was made. Here the second stage was marked by all the men rubbing themselves with powdered charcoal, making themselves almost unrecognisable. The use of powdered charcoal in this manner seems to have a very general application in these ceremonies and in other tribes to magic, as for instance the Bunjil-barn among the Kurnai.","{""chapter"": ""Initiation Ceremonies"", ""evidence_sha256"": ""4f8c59a653bd00e8cba898000e574a5660d679b395ede7bc734dce9014795b39"", ""route_id"": ""sprint_wikisource_southeast_exact_texts"", ""scope_classifier"": ""term_and_person_form_gate_v1"", ""section_id"": ""ntsea-ch9"", ""source_family"": ""structured_public_domain_books""}",2026-06-22T04:54:26+00:00,2026-06-22T04:54:26+00:00,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,2026-06-22,public_domain_public_web,public_access_text_available
2.0.0,1467,collection_sprint_20260622_002,duplicate,Wikisource,public_domain_transcribed_book,A,Tharamulun in Initiation Ceremonies,Native Tribes of South-East Australia; A. W. Howitt,1904,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9,sprint-wikisource-southeast:ntsea-ch9:tharamulun:007,spirit_person_narrative,source_grounded_section_record,South-east Australian public-domain ethnographic text.,explicit_supernatural_or_anomalous_person_form_agent,Tharamulun,South-Eastern Australia,cultural_association_region,public_context_reviewed,moderate,not_accepted,duplicate_canonical_url,"During the time that the novice (Kuringun) is away in the mountains after the ceremonies, he is in the charge of some old man, or more than one. He may be absent more than six months, and during this time he is not allowed to touch cooked food with his hands. The food is put into his mouth by the man who has charge of him. Tharamulun is believed to be watching him, and his dread is very great. During the time when the novices are at the Kuringal before they are shown to their mothers, their food is brought by women who have not any boys to be made men. When the tooth is taken out, it is fastened to a piece of Kaiung, the woman's.","{""chapter"": ""Initiation Ceremonies"", ""evidence_sha256"": ""d9ca44d28c06f1bb1d5603a5bc1f465870488dddd7da958979d084b335c353fb"", ""route_id"": ""sprint_wikisource_southeast_exact_texts"", ""scope_classifier"": ""term_and_person_form_gate_v1"", ""section_id"": ""ntsea-ch9"", ""source_family"": ""structured_public_domain_books""}",2026-06-22T04:54:26+00:00,2026-06-22T04:54:26+00:00,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,2026-06-22,public_domain_public_web,public_access_text_available
2.0.0,1468,collection_sprint_20260622_002,duplicate,Wikisource,public_domain_transcribed_book,A,Tharamulun in Initiation Ceremonies,Native Tribes of South-East Australia; A. W. Howitt,1904,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9,sprint-wikisource-southeast:ntsea-ch9:tharamulun:008,spirit_person_narrative,source_grounded_section_record,South-east Australian public-domain ethnographic text.,explicit_supernatural_or_anomalous_person_form_agent,Tharamulun,South-Eastern Australia,cultural_association_region,public_context_reviewed,moderate,not_accepted,duplicate_canonical_url,"The ceremonies last for three or four days, during which the songs and dances are the same as at the Kuringal. The novices are instructed by their Jambis, and admonished to obey the rules laid down for their conduct. They are also told about Tharamulun, and that he watches what men do.","{""chapter"": ""Initiation Ceremonies"", ""evidence_sha256"": ""f678540714656337cc86907d186c0ab6db52b4f0769c344eebbba266e6782a77"", ""route_id"": ""sprint_wikisource_southeast_exact_texts"", ""scope_classifier"": ""term_and_person_form_gate_v1"", ""section_id"": ""ntsea-ch9"", ""source_family"": ""structured_public_domain_books""}",2026-06-22T04:54:26+00:00,2026-06-22T04:54:26+00:00,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,2026-06-22,public_domain_public_web,public_access_text_available
2.0.0,1469,collection_sprint_20260622_002,duplicate,Wikisource,public_domain_transcribed_book,A,supernatural being in Initiation Ceremonies,Native Tribes of South-East Australia; A. W. Howitt,1904,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9,sprint-wikisource-southeast:ntsea-ch9:supernatural-being:009,spirit_person_narrative,source_grounded_section_record,South-east Australian public-domain ethnographic text.,explicit_supernatural_or_anomalous_person_form_agent,supernatural being,South-Eastern Australia,cultural_association_region,public_context_reviewed,moderate,not_accepted,duplicate_canonical_url,"In the middle of the clear space in which the ceremonies take place, a small tree is taken up and placed with its roots in the air, and around it saplings, peeled of their bark, are placed, the whole being tied together with strips of bark, thus making a sort of small enclosure. The saplings are painted with ochre. On this structure one of the medicine-men stands with a cord hanging out of his mouth. He is said to represent a supernatural being called Maamba. The medicine-men are called Bujerum, and the one just spoken of is the principal one of the tribe, and is believed to ascend at night to the sky to see Maamba about the.","{""chapter"": ""Initiation Ceremonies"", ""evidence_sha256"": ""6f2a235bc53ffa42fa2c44d10a2399c94229070eff0b872376fcdc06ee86cf5c"", ""route_id"": ""sprint_wikisource_southeast_exact_texts"", ""scope_classifier"": ""term_and_person_form_gate_v1"", ""section_id"": ""ntsea-ch9"", ""source_family"": ""structured_public_domain_books""}",2026-06-22T04:54:26+00:00,2026-06-22T04:54:26+00:00,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,2026-06-22,public_domain_public_web,public_access_text_available
2.0.0,1470,collection_sprint_20260622_002,duplicate,Wikisource,public_domain_transcribed_book,A,Baiame in Initiation Ceremonies,Native Tribes of South-East Australia; A. W. Howitt,1904,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9,sprint-wikisource-southeast:ntsea-ch9:baiame:010,spirit_person_narrative,source_grounded_section_record,South-east Australian public-domain ethnographic text.,explicit_supernatural_or_anomalous_person_form_agent,Baiame,South-Eastern Australia,cultural_association_region,public_context_reviewed,moderate,not_accepted,duplicate_canonical_url,"The ceremonies are marked off into various stages by particular representations. For instance, the men strip off from a tree near the Gumbu a spiral piece of bark round the bole, from the limbs to the ground, which represents the path from the sky to the earth, and they cut on the ground the figure of Daramulun, who is not the Supernatural Being of the Yuin beliefs, but the ""boy,"" or son, of Baiame. He is always represented as having only one leg, the other terminating in a sharp point of bone. There is also figured on the ground the tomahawk which Daramulun let fall as he slipped down from the tree before mentioned to the ground;.","{""chapter"": ""Initiation Ceremonies"", ""evidence_sha256"": ""c54e08edf8e76a38bf1c1a0f578e2311d7d9649cd96b97e1331d9783a6fa8383"", ""route_id"": ""sprint_wikisource_southeast_exact_texts"", ""scope_classifier"": ""term_and_person_form_gate_v1"", ""section_id"": ""ntsea-ch9"", ""source_family"": ""structured_public_domain_books""}",2026-06-22T04:54:26+00:00,2026-06-22T04:54:26+00:00,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,2026-06-22,public_domain_public_web,public_access_text_available
2.0.0,1471,collection_sprint_20260622_002,duplicate,Wikisource,public_domain_transcribed_book,A,Baiame in Initiation Ceremonies,Native Tribes of South-East Australia; A. W. Howitt,1904,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9,sprint-wikisource-southeast:ntsea-ch9:baiame:011,descriptive_belief_record,source_grounded_section_record,South-east Australian public-domain ethnographic text.,explicit_supernatural_or_anomalous_person_form_agent,Baiame,South-Eastern Australia,cultural_association_region,public_context_reviewed,moderate,not_accepted,duplicate_canonical_url,"Among the spectacular representations at the Burbung there is one in which the head medicine-man goes away for a time, and then returns dressed up in bunches and tufts of grass, saying that he had been for them to Baiame's camp.","{""chapter"": ""Initiation Ceremonies"", ""evidence_sha256"": ""727e3bf6a356eae13a2e6a1271efc31829ae945cf27077f13eae8d3a7b20768f"", ""route_id"": ""sprint_wikisource_southeast_exact_texts"", ""scope_classifier"": ""term_and_person_form_gate_v1"", ""section_id"": ""ntsea-ch9"", ""source_family"": ""structured_public_domain_books""}",2026-06-22T04:54:26+00:00,2026-06-22T04:54:26+00:00,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,2026-06-22,public_domain_public_web,public_access_text_available
2.0.0,1472,collection_sprint_20260622_002,duplicate,Wikisource,public_domain_transcribed_book,A,Baiame in Initiation Ceremonies,Native Tribes of South-East Australia; A. W. Howitt,1904,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9,sprint-wikisource-southeast:ntsea-ch9:baiame:012,spirit_person_narrative,source_grounded_section_record,South-east Australian public-domain ethnographic text.,explicit_supernatural_or_anomalous_person_form_agent,Baiame,South-Eastern Australia,cultural_association_region,public_context_reviewed,moderate,not_accepted,duplicate_canonical_url,"They remain away in the bush for as long as twelve months, not being allowed to approach the camp or to come near a woman. They are forbidden during their probation, indeed even after it, until permitted by the old men, to eat, among other things, the emu, spiny ant-eater, female opossum, kangaroo-rat, bandicoot, etc. The emu is Baiame's food. Among many restrictive observances, they are not permitted to go to sleep at night until the Milky Way is straight across the sky.","{""chapter"": ""Initiation Ceremonies"", ""evidence_sha256"": ""2616fe81ec6dbca3b802357815d593cf6f242b9c65b5493d78432d65941f73b3"", ""route_id"": ""sprint_wikisource_southeast_exact_texts"", ""scope_classifier"": ""term_and_person_form_gate_v1"", ""section_id"": ""ntsea-ch9"", ""source_family"": ""structured_public_domain_books""}",2026-06-22T04:54:26+00:00,2026-06-22T04:54:26+00:00,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,2026-06-22,public_domain_public_web,public_access_text_available
2.0.0,1473,collection_sprint_20260622_002,duplicate,Wikisource,public_domain_transcribed_book,A,Bunjil in Initiation Ceremonies,Native Tribes of South-East Australia; A. W. Howitt,1904,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9,sprint-wikisource-southeast:ntsea-ch9:bunjil:013,spirit_person_narrative,source_grounded_section_record,South-east Australian public-domain ethnographic text.,explicit_supernatural_or_anomalous_person_form_agent,Bunjil,South-Eastern Australia,cultural_association_region,public_context_reviewed,moderate,not_accepted,duplicate_canonical_url,"I have spoken before of the sequence of the groups of tribes along the course of the Murray River from Wentworth upwards. I need not again enumerate them, but merely point out that the Ta-tathi are situated farthest down-stream, being on their western boundary in touch with the tribes of the River Darling, of which the Wiimbaio are my example. The Baraba-baraba are the farthest up-stream, with the Bureppa-bureppa akin to them, as speaking a dialect of the same language, on the Lower Loddon River in Victoria. On the Victorian side of the Murray the sequence of tribes, having the two-class system with the names Mukwara and Kilpara,.","{""chapter"": ""Initiation Ceremonies"", ""evidence_sha256"": ""f6800cd5d361242c008940a6ffe50b973fed98f01f2f5d358720b7eb5afaf344"", ""route_id"": ""sprint_wikisource_southeast_exact_texts"", ""scope_classifier"": ""term_and_person_form_gate_v1"", ""section_id"": ""ntsea-ch9"", ""source_family"": ""structured_public_domain_books""}",2026-06-22T04:54:26+00:00,2026-06-22T04:54:26+00:00,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,2026-06-22,public_domain_public_web,public_access_text_available
2.0.0,1474,collection_sprint_20260622_002,duplicate,Wikisource,public_domain_transcribed_book,A,Mungan-ngaua in Initiation Ceremonies,Native Tribes of South-East Australia; A. W. Howitt,1904,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9,sprint-wikisource-southeast:ntsea-ch9:mungan-ngaua:014,spirit_person_narrative,source_grounded_section_record,South-east Australian public-domain ethnographic text.,explicit_supernatural_or_anomalous_person_form_agent,Mungan-ngaua,South-Eastern Australia,cultural_association_region,public_context_reviewed,moderate,not_accepted,duplicate_canonical_url,"Long ago there was a great Being, called Mungan-ngaua, who lived on the earth, and who taught the Kurnai of that time to make implements, nets, canoes, weapons—in fact, all the arts they know. He also gave them the personal names they bear, such as Tulaba. Mungan-ngaua had a son named Tundun, who was married, and who is the direct ancestor—(the Wehntwin, or father's father)—of the Kurnai. Mungan-ngaua instituted the Jeraeil, which was conducted by Tundun, who made the instruments which bear the names of himself and of his wife.","{""chapter"": ""Initiation Ceremonies"", ""evidence_sha256"": ""f4251ee704c9a63286f05f129ffc2e7b4df5b0924f48af2a72821b08d16d793d"", ""route_id"": ""sprint_wikisource_southeast_exact_texts"", ""scope_classifier"": ""term_and_person_form_gate_v1"", ""section_id"": ""ntsea-ch9"", ""source_family"": ""structured_public_domain_books""}",2026-06-22T04:54:26+00:00,2026-06-22T04:54:26+00:00,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,2026-06-22,public_domain_public_web,public_access_text_available
2.0.0,1475,collection_sprint_20260622_002,duplicate,Wikisource,public_domain_transcribed_book,A,Mrart in Initiation Ceremonies,Native Tribes of South-East Australia; A. W. Howitt,1904,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9,sprint-wikisource-southeast:ntsea-ch9:mrart:015,apparition_account,source_grounded_section_record,South-east Australian public-domain ethnographic text.,explicit_supernatural_or_anomalous_person_form_agent,Mrart,South-Eastern Australia,cultural_association_region,public_context_reviewed,moderate,not_accepted,duplicate_canonical_url,"""Seeing the Ghosts.""—At this stage the Tutnurring are told to come and see the Mrart (ghosts).","{""chapter"": ""Initiation Ceremonies"", ""evidence_sha256"": ""e120cecd4f5f437f2f75454f339990eedbfd736d4eca28c1e6d1c8c01cd741ae"", ""route_id"": ""sprint_wikisource_southeast_exact_texts"", ""scope_classifier"": ""term_and_person_form_gate_v1"", ""section_id"": ""ntsea-ch9"", ""source_family"": ""structured_public_domain_books""}",2026-06-22T04:54:26+00:00,2026-06-22T04:54:26+00:00,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,2026-06-22,public_domain_public_web,public_access_text_available
2.0.0,1476,collection_sprint_20260622_002,duplicate,Wikisource,public_domain_transcribed_book,A,ghost in Initiation Ceremonies,Native Tribes of South-East Australia; A. W. Howitt,1904,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9,sprint-wikisource-southeast:ntsea-ch9:ghost:016,apparition_account,source_grounded_section_record,South-east Australian public-domain ethnographic text.,explicit_supernatural_or_anomalous_person_form_agent,ghost,South-Eastern Australia,cultural_association_region,public_context_reviewed,moderate,not_accepted,duplicate_canonical_url,"When all was prepared, the men began to shout, as if driving game, to beat the logs and tree-stems with clubs and tomahawk-heads, and in fact to represent a ""kangaroo drive."" The Tutnurring being carefully shrouded in their blankets, were told to come and see where ""the ghosts had caught a kangaroo."" On reaching the spot where the men were still imitating the driving of game, the novices were placed in a row close to the log on which the game was displayed.","{""chapter"": ""Initiation Ceremonies"", ""evidence_sha256"": ""b5eec43150dc6511636ccd5fa8c0154d0ef9e724850acdf72cd823700af14b74"", ""route_id"": ""sprint_wikisource_southeast_exact_texts"", ""scope_classifier"": ""term_and_person_form_gate_v1"", ""section_id"": ""ntsea-ch9"", ""source_family"": ""structured_public_domain_books""}",2026-06-22T04:54:26+00:00,2026-06-22T04:54:26+00:00,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,2026-06-22,public_domain_public_web,public_access_text_available
2.0.0,1477,collection_sprint_20260622_002,duplicate,Wikisource,public_domain_transcribed_book,A,ghost in Initiation Ceremonies,Native Tribes of South-East Australia; A. W. Howitt,1904,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9,sprint-wikisource-southeast:ntsea-ch9:ghost:017,apparition_account,source_grounded_section_record,South-east Australian public-domain ethnographic text.,explicit_supernatural_or_anomalous_person_form_agent,ghost,South-Eastern Australia,cultural_association_region,public_context_reviewed,moderate,not_accepted,duplicate_canonical_url,"The Water Ceremony.—After the ""ghosts"" had killed and eaten their kangaroo, the novices retired in company with their Bullawangs and some other men. All the rest","{""chapter"": ""Initiation Ceremonies"", ""evidence_sha256"": ""4872d91df7314b43ba5520d86550815e8d548c2f3f8fd20dcf4e02bf2f0c54dc"", ""route_id"": ""sprint_wikisource_southeast_exact_texts"", ""scope_classifier"": ""term_and_person_form_gate_v1"", ""section_id"": ""ntsea-ch9"", ""source_family"": ""structured_public_domain_books""}",2026-06-22T04:54:26+00:00,2026-06-22T04:54:26+00:00,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,2026-06-22,public_domain_public_web,public_access_text_available
2.0.0,1478,collection_sprint_20260622_002,rejected,Wikisource,public_domain_transcribed_book,A,Mungan-ngaua in Initiation Ceremonies,Native Tribes of South-East Australia; A. W. Howitt,1904,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9,sprint-wikisource-southeast:ntsea-ch9:mungan-ngaua:018,descriptive_belief_record,context_only,South-east Australian public-domain ethnographic text.,insufficient_person_form_evidence,Mungan-ngaua,South-Eastern Australia,cultural_association_region,public_context_reviewed,moderate,not_accepted,rejected,"↑ I was much struck by the similarity of this raising the hands towards the sky, to the pointing upwards of the Murring at their Kuringal; but I could not learn that it had any reference to Mungan-ngaua, who is the equivalent of the Murring Daramulun.","{""chapter"": ""Initiation Ceremonies"", ""evidence_sha256"": ""9842d8bde9bb35279fcda80d31f879867f9d3a51f6f8612702e847f3a4745b59"", ""route_id"": ""sprint_wikisource_southeast_exact_texts"", ""scope_classifier"": ""term_and_person_form_gate_v1"", ""section_id"": ""ntsea-ch9"", ""source_family"": ""structured_public_domain_books""}",2026-06-22T04:54:26+00:00,2026-06-22T04:54:26+00:00,,,region,,,,source_url_external_id_and_excerpt_hash_checked,reviewed_context,2026-06-22,public_domain_public_web,public_access_text_available
2.0.0,1491,collection_sprint_20260622_002,duplicate,Internet Sacred Text Archive,public_domain_transcribed_book,A,spirit in Magic and Medicine,Native Tribes of the Northern Territory of Australia; Baldwin Spencer,1914,https://sacred-texts.com/aus/ntna/ntna13.htm,https://sacred-texts.com/aus/ntna/ntna13.htm,sprint-ista-northern-austral:ntna13:spirit:001,spirit_person_narrative,source_grounded_section_record,Northern Territory public-domain ethnographic text.,explicit_supernatural_or_anomalous_person_form_agent,spirit,"Northern Territory, NT",cultural_association_region,public_context_reviewed,moderate,not_accepted,duplicate_canonical_url,"The penalties for eating these are as follows:--Jimeribunna, the child is born with yaws; Brutpenniweir, the child is born with a sore nose and mouth; Karakera, the child has sores under its arms; Kalerungeni, the child has sore feet and tongue, and, if a boy, its penis is abnormal; Kulawura, a spirit is supposed to take the child away and bury it in the mound nest of a jungle,","{""chapter"": ""Magic and Medicine"", ""evidence_sha256"": ""8a4984adfe2ce1d5a72e475da13ab273c1cc932008a7a1d903538d995a8975e8"", ""route_id"": ""sprint_ista_northern_australia_exact_texts"", ""scope_classifier"": ""term_and_person_form_gate_v1"", ""section_id"": ""ntna13"", ""source_family"": ""structured_public_domain_books""}",2026-06-22T04:54:26+00:00,2026-06-22T04:54:26+00:00,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,2026-06-22,public_domain_public_web,public_access_text_available
2.0.0,1492,collection_sprint_20260622_002,duplicate,Internet Sacred Text Archive,public_domain_transcribed_book,A,spirit in Magic and Medicine,Native Tribes of the Northern Territory of Australia; Baldwin Spencer,1914,https://sacred-texts.com/aus/ntna/ntna13.htm,https://sacred-texts.com/aus/ntna/ntna13.htm,sprint-ista-northern-austral:ntna13:spirit:002,spirit_person_narrative,source_grounded_section_record,Northern Territory public-domain ethnographic text.,explicit_supernatural_or_anomalous_person_form_agent,spirit,"Northern Territory, NT",cultural_association_region,public_context_reviewed,moderate,not_accepted,duplicate_canonical_url,"(3) After the child is born, and while it is young, the woman must not drink out of a deep water hole, the water must not reach above her knees; the husband tells the woman that she must not break this rule or the child will die. Also, she must not eat fish out of a deep water hole. They believe that if the child were to see its Mother drinking out of a deep water hole its spirit would Immediately leave its body, run to the water hole, and be drawn under and swallowed up by a Numereji snake. If,","{""chapter"": ""Magic and Medicine"", ""evidence_sha256"": ""e016acb48adc99440e2b095d82f8948d64965e9ed2bd76a6477da1bcc4fb4a94"", ""route_id"": ""sprint_ista_northern_australia_exact_texts"", ""scope_classifier"": ""term_and_person_form_gate_v1"", ""section_id"": ""ntna13"", ""source_family"": ""structured_public_domain_books""}",2026-06-22T04:54:26+00:00,2026-06-22T04:54:26+00:00,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,2026-06-22,public_domain_public_web,public_access_text_available
